,0.1,0.22631578947368422,0.3526315789473684,0.4789473684210527,0.6052631578947368,0.731578947368421,0.8578947368421053,0.9842105263157895,1.1105263157894738,1.236842105263158,1.3631578947368421,1.4894736842105265,1.6157894736842107,1.7421052631578948,1.8684210526315792,1.9947368421052634,2.1210526315789475,2.2473684210526317,2.373684210526316,2.5
0.0,0.8156347698774963,0.8136050338681705,0.8146314703424717,0.8151981570207143,0.815647378631438,0.8157441886071394,0.8157707088305789,0.8156160523833496,0.8158473983829668,0.815959168617203,0.8157704627090037,0.815906666794622,0.8160122133259786,0.8160917484115026,0.8161297450045009,0.816183755403247,0.815978552735315,0.8160567325007493,0.8161074245747506,0.8161622138209796
0.05263157894736842,0.7853151187349958,0.7846833742093167,0.7846680675913431,0.7844654011008396,0.7847778079425851,0.7847437423533742,0.7846516986998714,0.784385114151954,0.7846150824414773,0.7847285752423041,0.7844332118627034,0.7845673913261589,0.7846737567238785,0.7847549330503131,0.7847936016322078,0.7848484134373875,0.7845409956928566,0.7846176725590146,0.7846686689924626,0.7847237877270581
0.10526315789473684,0.7451431655080014,0.7444590431817742,0.7445336231701937,0.7443740425932026,0.7447048670964156,0.7446967700517548,0.744633485529973,0.7443996330230269,0.7446267091799144,0.7447423322345974,0.7444804665167459,0.7446114253933398,0.7447184638639472,0.7448017609265358,0.7448410210313703,0.7448965726504062,0.7446227304479669,0.7446973154022998,0.744748526052902,0.7448038852352262
0.15789473684210525,0.7087623303509493,0.7080419865391974,0.7082059589606513,0.708060647697959,0.7084095917989014,0.7084276625057396,0.7083913543556786,0.7081885820549734,0.708412345782438,0.7085300033420155,0.7082995528691245,0.7084272337866265,0.7085349193258541,0.7086202753597485,0.7086601266193205,0.7087164113529466,0.7084738283913086,0.7085462776725722,0.7085976886252086,0.70865327280232
0.21052631578947367,0.6758071877334866,0.6750895750280128,0.6753519337264628,0.6751997495378026,0.6755641926330322,0.6756066965480956,0.675595663395444,0.675422313911848,0.6756424521646631,0.6757620459223039,0.6755610473821976,0.675685395916649,0.6757937015926058,0.6758810523308996,0.6759214928512681,0.6759785026541948,0.6757650082793805,0.6758352799351172,0.6758868770482062,0.6759426705907431
0.2631578947368421,0.6460011428694613,0.6458627511177272,0.6451998994828196,0.6454889350564369,0.6458663678952077,0.645931640868885,0.6459442606557954,0.6457985366755451,0.6460149748830942,0.646136404639148,0.6459630079014027,0.6460839728691576,0.6461928710797271,0.6462821501679415,0.6463231767154942,0.6463809023874654,0.6461944634815864,0.6462625175383445,0.6463142865508895,0.6463702737608681
0.3157894736842105,0.6190736174402003,0.6189297782139678,0.6183674770292076,0.6186511055078119,0.6190391336094966,0.6191255816145075,0.6191603094967707,0.6190405049710028,0.6192531727112982,0.6193763370041905,0.6192287994224668,0.6193463331202391,0.6194557958336391,0.6195469352268208,0.6195885434072748,0.6196469747748043,0.6194856880023721,0.6195514866025816,0.6196034132326936,0.6196595784423212
0.3684210526315789,0.5947935842100623,0.5946187950008482,0.5941055361394787,0.5944324639864614,0.59482881025668,0.5949349089343194,0.5949902751373235,0.594894771740981,0.5951036031465813,0.5952283998434933,0.5951050807760232,0.5952191391703655,0.5953291381467029,0.5954220684856082,0.5954642529137615,0.5955234406864743,0.5953854634028863,0.5954489709099617,0.5955010409442234,0.5955573686051412
0.42105263157894735,0.5729040673446681,0.571619279428976,0.5722392631993828,0.5726021933684282,0.5730031593194871,0.573127453334428,0.5732020609649247,0.5731293246264821,0.5733342587163165,0.5734605855593056,0.5733599411016723,0.5734704839702862,0.573580990962687,0.57367564192642,0.5737183963850443,0.5737783264908309,0.573661995498443,0.5737231785721713,0.5737753779454948,0.5738318527081638
0.47368421052631576,0.5531921511939625,0.5509425568358056,0.5525578786237527,0.5529462418483285,0.5533496592626572,0.5534907614645538,0.5535832842789918,0.5535318617778633,0.553732842717557,0.5538605978222781,0.553781175747471,0.5538881667754947,0.5539991537100278,0.554095454343313,0.5541387719300577,0.5541994272748643,0.5541031904711642,0.554162018115788,0.5542143329816718,0.5542709397648546
0.5263157894736842,0.5354630657125669,0.5324163350501572,0.534862825283356,0.5352697153465338,0.5356739112686331,0.5358305016647353,0.5359396817978476,0.5359081974282672,0.536105174722768,0.5362342570282851,0.5361746919295571,0.5362780987644847,0.5363895378986517,0.5364874169126344,0.5365312901742582,0.5365926533409227,0.5365150607351823,0.536571504322807,0.5366239211140957,0.53668064516459
0.5789473684210527,0.519538711497332,0.5161787572287067,0.5186219529683408,0.5193947651820761,0.5197981656948428,0.5199689902425617,0.520093635902088,0.5200807882037165,0.5202737168269014,0.5204040264962106,0.5203630351285994,0.5204628293978198,0.5205746934578305,0.5206740795039098,0.5207185005575147,0.5207805539285392,0.5207202515330923,0.5207742848051646,0.5208267902855888,0.5208836172285279
0.631578947368421,0.504945825085008,0.5016377554538335,0.5040636285057977,0.5051588307601961,0.5055599608137945,0.5057438300457838,0.5058828131807428,0.5058873717373444,0.5060762122038842,0.5062076509757076,0.5061840277922333,0.5062801850873448,0.5063924473847611,0.5064932693014828,0.5065382299427278,0.5066009558084111,0.5065566798342994,0.5066082788839282,0.5066608601908211,0.5067177760709837
0.6842105263157894,0.49189979557181146,0.4886440596807375,0.49104923383994775,0.49241338318251837,0.4928113897897635,0.4930072128464985,0.49315890739661633,0.49317970970488695,0.4933644280899921,0.4934968995831623,0.4934895124617541,0.49358201229383736,0.49369464682246467,0.49379683385592443,0.49384232565444663,0.49390570630685693,0.4938762776545409,0.49392542089238367,0.4939780655710826,0.4940350568857451
0.7368421052631579,0.48026347896318855,0.4770603247378975,0.4794460599010267,0.4810181232725753,0.4812351244831534,0.48162317930615844,0.48178647949875125,0.48182242790984114,0.48200299582266226,0.48213640579503686,0.48214346870032065,0.4822330176821367,0.48234599919624516,0.482449481194806,0.48249549557726573,0.4825595133907164,0.48254203712493415,0.48259050053268937,0.48264319656317745,0.4827002502871115
0.7894736842105263,0.46991066682363236,0.46676017181411145,0.46912770618245375,0.4706524588589653,0.4710828367774307,0.4714678665631679,0.47164188778731286,0.47169194652381846,0.471868341040266,0.4720025976045567,0.47201990859430143,0.4721096984394531,0.4722230025145744,0.4723277100989689,0.47237423842029264,0.4724388759190967,0.47243160019577407,0.47248009339216884,0.4725328292085821,0.47258993281183465
0.8421052631578947,0.4608780456865598,0.4577768465304365,0.460130393621965,0.4616098182739389,0.46204658498622986,0.4624283933537491,0.46261230178279994,0.462672037804005,0.4628476975946403,0.4629827113938915,0.46300934337327426,0.4630993563086333,0.46321295938628054,0.46331882409638303,0.463365857699881,0.46343109761425416,0.46343306236460835,0.4634815751712105,0.4635343396748401,0.4635914811339633
0.894736842105263,0.4527141864328321,0.4496699651208408,0.45200499736384603,0.45343684089629344,0.45402337766221745,0.4544017834982699,0.4545947937701671,0.4546614759864,0.4548381991466246,0.45497393664042524,0.45500897035312127,0.45509918930643206,0.4552130687241519,0.45532002314385,0.45536755341096713,0.45543337872200274,0.4555057319301836,0.4554922135928623,0.45554499615930394,0.45560216396270203
0.9473684210526315,0.44561210191414347,0.44263259600846006,0.44495039339725595,0.4463389885622686,0.4469192920859498,0.44729412944100255,0.44749550238156033,0.4475682919892255,0.447746042807787,0.4478826547596366,0.4479959665493014,0.44801545548965194,0.44812958949784015,0.4482375673595449,0.44828558575005467,0.44835197972472324,0.44842226855963296,0.44841833235692335,0.44847112283801716,0.4485283059860762
1.0,0.439251918499658,0.4363343704460147,0.43860833542900796,0.43997494671542986,0.4405471296310056,0.4409174979097551,0.44122806842446327,0.4413069759098301,0.4414857195608766,0.44162310704411034,0.44173383461293037,0.4417627035012935,0.4418770712682062,0.441986007538593,0.44203450562206575,0.44210145183919825,0.44216966156302284,0.4421745418705372,0.442227330591726,0.44228451859236984
