r,q0,psi6_mean,psi6_std,psi2_mean,psi2_std,k_peak_mean,k_peak_std,n_unique_k,ring1_mean,broad_mean,n_seeds,k_ratio_mean,mode_entropy
0.1121,0.971,0.13845665666744777,0.07716799550385287,0.16836428719978766,0.08750595309130242,0.9695513885579068,0.005621889132801546,50,0.9877344130415662,0.012265592033941819,50,0.9985081241585034,3.9120230053781455
0.1121,0.972,0.1324639714965544,0.07443237389791513,0.14969425640817433,0.08667312812544459,0.9704868012032467,0.005880084523311844,50,0.9870285710795025,0.012971426563451283,50,0.9984432111144513,3.9120230053781455
0.1121,0.973,0.12212723229088915,0.07020532739371661,0.16147915132034663,0.08599182471442503,0.9710736500947925,0.0056329048671560165,50,0.987246596762791,0.012753397879904134,50,0.9980201953697765,3.9120230053781455
0.1121,0.974,0.1613031432191119,0.08089617960341655,0.1584204104262534,0.08156596075742761,0.9720660447805378,0.0058864541478673245,50,0.9876998153260139,0.012300184114592485,50,0.998014419692544,3.9120230053781455
0.1121,0.975,0.13858925767774763,0.07788958110998864,0.17216584227181067,0.09719655433592089,0.9727825688026634,0.005805300520334698,50,0.9876203715558592,0.012379627924000061,50,0.9977257115924754,3.9120230053781455
0.1121,0.976,0.11657346803213396,0.06791505297988343,0.13823371350695704,0.06696866489329528,0.9746587743569749,0.004485343037705329,50,0.9879929893084356,0.0120070111667388,50,0.9986257933985399,3.9120230053781455
0.1121,0.977,0.14199517662312436,0.07504095366014761,0.15478345192680604,0.09267427107163569,0.9752534344006913,0.0046854793104295035,50,0.9878355848598533,0.012164426075673578,50,0.9982123177079748,3.9120230053781455
0.1121,0.978,0.1470651041101775,0.09124741305761884,0.1406545511210258,0.09206362611322709,0.9767224911323646,0.005150490925792958,50,0.987567519956906,0.012432481701648257,50,0.9986937537140743,3.9120230053781455
0.1121,0.979,0.15129712267959539,0.08234480275524698,0.15742745078582018,0.07944072817285923,0.9776114289896078,0.004405366748636225,50,0.9880548149696302,0.01194518059967426,50,0.9985816435031746,3.9120230053781455
0.1121,0.98,0.13995128978172067,0.09646518005125902,0.15749725198204081,0.09058819572691926,0.9783093612329549,0.004504121291437406,50,0.9876967993362072,0.012303206864801153,50,0.9982748584009744,3.9120230053781455
0.1121,0.981,0.15197751646713256,0.0948698793853495,0.16496217111272837,0.10074357946138267,0.9802499054440551,0.00444487192478754,50,0.9880588115800841,0.011941187999620689,50,0.9992353776188125,3.9120230053781455
0.1121,0.982,0.1502528107899111,0.08918781220236077,0.1746389738599677,0.10193871332839295,0.981143812991052,0.004713627521500495,50,0.9882726632086932,0.01172733756410445,50,0.9991281191354908,3.9120230053781455
0.1121,0.983,0.16314643555745564,0.07293224806581207,0.15433514961885167,0.06709206817505235,0.9815580891140989,0.004656609892082834,50,0.9883790673494529,0.01162093117845728,50,0.9985331527101718,3.9120230053781455
0.1122,0.96,0.14042775803250712,0.05793430957745871,0.15493605585686657,0.08247422773127121,0.9592648366966806,0.0038804421955182184,50,0.987204699270368,0.012795300237230953,50,0.9992342048923757,3.9120230053781455
0.1122,0.961,0.15951981056782855,0.07920523573124041,0.1675269964325106,0.08899963921871325,0.9598202484605283,0.004191109967154455,50,0.9877289156038037,0.012271101934200328,50,0.9987723709266684,3.9120230053781455
0.1122,0.962,0.14705978760798075,0.08069095680447412,0.17350037635081572,0.09413374102334572,0.9607778280732602,0.004513257161696504,50,0.9870437808955785,0.012956224153589829,50,0.998729551011705,3.9120230053781455
0.1122,0.963,0.1305850256162351,0.08199283218600079,0.1677031269281658,0.09407037175657962,0.9617691187612912,0.003807493464667232,50,0.9867365334784349,0.01326346701576598,50,0.9987218263357126,3.9120230053781455
0.1122,0.964,0.13479081956414524,0.06911106657172673,0.13919098255116627,0.0846065077524764,0.962418022608032,0.0036895761756295755,50,0.9872475399017955,0.012752467922114055,50,0.9983589446141411,3.9120230053781455
0.1122,0.965,0.1779606529863225,0.08725700987539342,0.16140565237333213,0.106171440238102,0.9634714131109616,0.004077705719235374,50,0.9873845405298031,0.012615465354555648,50,0.9984159721357115,3.9120230053781455
0.1122,0.966,0.16498166252791927,0.0706820733440534,0.1658854778568892,0.08798246489782884,0.9658472841817884,0.0029754702864909816,50,0.9870736826430294,0.012926323223902756,50,0.9998419090908783,3.9120230053781455
0.1122,0.967,0.1360201017946441,0.08100071604572233,0.15591302370849688,0.10191039388526202,0.9655861709998116,0.004059099364148324,50,0.9872068852540253,0.012793113807795374,50,0.9985379224403429,3.9120230053781455
0.1122,0.968,0.16244027853696244,0.09695212250263263,0.17126205475477937,0.10230153794390748,0.9677973941448282,0.004944766464383317,50,0.987272835207694,0.012727168266339071,50,0.9997906964306077,3.9120230053781455
0.1122,0.969,0.13890676868375404,0.0668242014446476,0.16441366011552647,0.1042985012501689,0.9680802849414896,0.004987962485304918,50,0.9876472540865366,0.012352752778110704,50,0.999050861652724,3.9120230053781455
0.1122,0.97,0.1567664014617203,0.07222545754885484,0.16397960232584607,0.08247609099249441,0.9687134328964304,0.005192702222740775,50,0.9878951858096201,0.012104817578994008,50,0.9986736421612685,3.9120230053781455
0.1122,0.971,0.1595859568953844,0.0987067034665878,0.15274951774438572,0.10178033561867311,0.9694660966954189,0.005744689332242717,50,0.9879037542553933,0.01209624873780873,50,0.9984202849592368,3.9120230053781455
0.1122,0.972,0.14549092088989402,0.07184700738648388,0.1709992355541763,0.08693580560632408,0.9707348924241025,0.00583231284428661,50,0.9873619556939366,0.012638046961332644,50,0.9986984489959903,3.9120230053781455
0.1122,0.973,0.13736316823102576,0.07450092256433154,0.13933843845443966,0.086361451011494,0.9715710317819568,0.005803695899528593,50,0.9875323764819509,0.012467624870066765,50,0.9985313790153719,3.9120230053781455
0.1122,0.974,0.1399197780702398,0.0780785257853128,0.15167835398326351,0.08439549518858774,0.9717843770711871,0.00583612986817939,50,0.9875561107595184,0.012443895556648581,50,0.9977252331326357,3.9120230053781455
0.1122,0.975,0.15484846933799626,0.09636511298888475,0.17311953020009707,0.08544568982763243,0.9731456540725913,0.005887319856444517,50,0.9881593676894836,0.011840634815574038,50,0.9980981067411193,3.9120230053781455
0.1122,0.976,0.15606902843282552,0.0700293341539167,0.16082283328402247,0.09216591606698293,0.9745223035622972,0.00435555311150847,50,0.988363550494991,0.011636447790775328,50,0.9984859667646487,3.9120230053781455
0.1122,0.977,0.13496735739136223,0.08598725349224247,0.16394940009174302,0.09220761370372771,0.9754296674538988,0.004770535709927152,50,0.9881308122692269,0.011869189287681735,50,0.9983926995433969,3.9120230053781455
0.1122,0.978,0.13303074715632962,0.07814649741152688,0.18116075535193235,0.0847731189269354,0.9762397517968553,0.004892157673243089,50,0.9882134191821698,0.011786580574886282,50,0.9982001552115085,3.9120230053781455
0.1122,0.979,0.1747397615803507,0.11104445464818184,0.15207467953106352,0.08212857674851433,0.9777394538061209,0.004340702412532001,50,0.9880783645747836,0.011921637520692181,50,0.9987124145108488,3.9120230053781455
0.1122,0.98,0.15501826860962933,0.08415499926253495,0.18165457290372639,0.07398236628392071,0.978958547605712,0.004496411364127531,50,0.988032589350502,0.011967407211317702,50,0.9989372934752163,3.9120230053781455
0.1122,0.981,0.175110202549673,0.0745766809974426,0.1655355676097986,0.08817437204078525,0.9800897990235381,0.004537791397075023,50,0.9882709404209064,0.011729056519898928,50,0.9990721702584486,3.9120230053781455
0.1122,0.982,0.1490537900365794,0.07296576756020354,0.134004399060244,0.08049072834306165,0.9806941782006316,0.004521668800573852,50,0.9884344127417154,0.011565589603617395,50,0.9986702425668347,3.9120230053781455
0.1122,0.983,0.15586900363600953,0.09016356688849565,0.17789686649565353,0.09422828183919267,0.981490939713388,0.004629360999735756,50,0.988920276330995,0.011079724608640757,50,0.9984648420278617,3.9120230053781455
0.1123,0.96,0.14572720858750765,0.08365865694653697,0.15523596363461573,0.08767139832978842,0.9587652746716105,0.004149335111440118,50,0.9875054378465142,0.012494568159516274,50,0.9987138277829277,3.9120230053781455
0.1123,0.961,0.13462212941042379,0.07391607644725609,0.14270088384904592,0.0832454760410467,0.9590773981568783,0.0038993618578844805,50,0.9876990434771784,0.01230095847859902,50,0.9979993737324436,3.9120230053781455
0.1123,0.962,0.14784152746907128,0.08480195146495319,0.1430553218331689,0.0825112961099707,0.9607679599282711,0.004403610309305907,50,0.9872810685588373,0.012718926225356132,50,0.998719293064731,3.9120230053781455
0.1123,0.963,0.15335553798790397,0.07374888782920003,0.1531293637051856,0.09344508316355342,0.9622687070124052,0.0036145468616683293,50,0.9871402119935841,0.012859785562694091,50,0.9992406095663605,3.9120230053781455
0.1123,0.964,0.16251266104204012,0.08924726991484155,0.18270261443918684,0.09012016842640057,0.9627685265295408,0.004032387506869944,50,0.9879405502341327,0.012059447660678123,50,0.9987225378937146,3.9120230053781455
0.1123,0.965,0.15036670394639348,0.08915892954809988,0.15844421733173658,0.08654539806385385,0.963998593544235,0.0042215125739793365,50,0.9875296955510962,0.012470306804749882,50,0.9989622731028343,3.9120230053781455
0.1123,0.966,0.13613370241022982,0.0880774189243683,0.1589699833628732,0.08939484847921876,0.9650709181863814,0.002776286206320083,50,0.9866545686390316,0.013345426385105785,50,0.9990382175842457,3.9120230053781455
0.1123,0.967,0.14914892523434212,0.07937611063674466,0.16370748735444327,0.09429777173433,0.9655140028880105,0.004289174676750088,50,0.987508573121881,0.012491436534734075,50,0.9984632915077668,3.9120230053781455
0.1123,0.968,0.13368570816843878,0.08229270328949902,0.15504941576771794,0.08590195324012147,0.9668281546714853,0.004810770811286257,50,0.9872076580429688,0.012792342392552686,50,0.9987894159829394,3.9120230053781455
0.1123,0.969,0.12923704397789737,0.09360672881320094,0.15265592620884902,0.0906653943617099,0.9680244222763131,0.004951881019595328,50,0.9877205217292255,0.012279483093225312,50,0.9989932118434605,3.9120230053781455
0.1123,0.97,0.16201923783027725,0.09862878770003107,0.15330030769881925,0.0859000022239632,0.9692230490329813,0.00516990868405089,50,0.9882666820956834,0.011733315241534044,50,0.9991990196216303,3.9120230053781455
0.1123,0.971,0.15123612987873591,0.07440379757431441,0.18481446554292077,0.09939403105498269,0.9697026675305325,0.005619719111056242,50,0.988021717283047,0.01197828552023391,50,0.9986639212466863,3.9120230053781455
0.1123,0.972,0.14860543374818247,0.09731550719046857,0.176480762900745,0.09205001210830191,0.9704614382348018,0.005740251914041872,50,0.9873645732561406,0.012635421603558841,50,0.9984171175255163,3.9120230053781455
0.1123,0.973,0.15930039184796052,0.0857536032903936,0.16463632321479044,0.08464170214540469,0.970953012677953,0.0055395715710335365,50,0.9876939847944645,0.012306022440111886,50,0.9978962103576084,3.9120230053781455
0.1123,0.974,0.16299643732777466,0.09292140540779406,0.17260584762011674,0.10305771413791176,0.9717202460496875,0.005895031209819726,50,0.9878786320254398,0.012121381477537592,50,0.9976593901947511,3.9120230053781455
0.1123,0.975,0.12828549185653032,0.07535167132544292,0.15661219681197536,0.09759786477335838,0.9730178056858269,0.005709984800023385,50,0.988262625474729,0.011737379329495558,50,0.9979669801905917,3.9120230053781455
0.1123,0.976,0.13709983493719533,0.07924532772822804,0.1408010245082729,0.09128496582326746,0.9743580462743181,0.0045480801180687435,50,0.988665166170148,0.011334839585225518,50,0.9983176703630309,3.9120230053781455
0.1123,0.977,0.14041973724584372,0.0785016485324183,0.16240289769707847,0.08286755562054696,0.9757555403520005,0.004738648201645136,50,0.9883601237473423,0.011639881281599571,50,0.998726243963153,3.9120230053781455
0.1123,0.978,0.14493161920700415,0.0904059655459337,0.1496707437575627,0.09023760185301606,0.976295862417354,0.004825617545384277,50,0.9884231995788965,0.011576794730122544,50,0.9982575280341043,3.9120230053781455
0.1123,0.979,0.16155120076478557,0.10000462740482718,0.17267784144599388,0.09270841856119687,0.9773995428220816,0.004305048369682715,50,0.9883146845475226,0.011685319299639597,50,0.9983652122799608,3.9120230053781455
0.1123,0.98,0.15583082216239239,0.08266153835593462,0.1667866416842379,0.08903107367090642,0.9786402886049338,0.004537059005909755,50,0.9884048419822186,0.011595161814320819,50,0.9986125393927896,3.9120230053781455
0.1123,0.981,0.1658950246835913,0.08875589443679885,0.1622821593919064,0.09322755700698324,0.9800393544205719,0.00452763023425678,50,0.9883802740329536,0.011619727066407104,50,0.9990207486448236,3.9120230053781455
0.1123,0.982,0.14438683017768367,0.06989798099826268,0.15832416848558753,0.07561753500846473,0.9807278977402738,0.004611147205330065,50,0.9887771847727348,0.011222824587657089,50,0.9987045801835782,3.9120230053781455
0.1123,0.983,0.1432898616160592,0.0790987012477325,0.14942078132045744,0.0835460362717586,0.9819243596562438,0.00489679956985409,50,0.9888335981135004,0.011166405436895217,50,0.9989057575343274,3.9120230053781455
0.1124,0.96,0.13729609230510983,0.08194146086854733,0.1675481036776371,0.09599482262472586,0.9593651095905864,0.004106207758432043,50,0.9877579454738187,0.012242060316807768,50,0.9993386558235275,3.9120230053781455
0.1124,0.961,0.15245562988552006,0.06503887968129307,0.18023920605131483,0.08044700211912291,0.9595671766755551,0.004111565114512714,50,0.9880361131806811,0.011963889753585031,50,0.9985090287987046,3.9120230053781455
0.1124,0.962,0.14496406921213734,0.09457921786463981,0.17352498310035067,0.10427916502058417,0.960396285629031,0.004669754714507584,50,0.9876746035806536,0.012325395404404667,50,0.998332937244315,3.9120230053781455
0.1124,0.963,0.154005900895052,0.0826455132499594,0.16301869648943643,0.10049364119808706,0.9616610328905485,0.0036008854680452318,50,0.9877243693758778,0.012275636175204701,50,0.9986095876329684,3.9120230053781455
0.1124,0.964,0.11320562508960004,0.0707297366274625,0.17621801681428495,0.09343785825096748,0.9628426472895047,0.0038541659228187113,50,0.9879388358771977,0.012061166639373271,50,0.9987994266488639,3.9120230053781455
0.1124,0.965,0.14342692235774707,0.06116749696436726,0.16326407694428766,0.09624329582004258,0.9637342421762846,0.004301672776444893,50,0.9874059850458567,0.0125940263671013,50,0.9986883338614349,3.9120230053781455
0.1124,0.966,0.1477073650984544,0.07643792496709215,0.17325627746881136,0.09331417514874943,0.9645777168546215,0.00408040063959471,50,0.9870643206788103,0.01293567964555243,50,0.9985276571994012,3.9120230053781455
0.1124,0.967,0.1431308651178181,0.08045951709292272,0.16371149973722762,0.10115483189429827,0.9658612941191659,0.004292637222465841,50,0.9877844965198931,0.012215498272413696,50,0.9988224344562212,3.9120230053781455
0.1124,0.968,0.14776885925768737,0.06980750834392555,0.16348545812599466,0.09650564539880332,0.9666240361812661,0.004910960347963802,50,0.9876194060106708,0.012380601058867518,50,0.9985785497740353,3.9120230053781455
0.1124,0.969,0.13596907703369454,0.07580996263537282,0.15194842247803392,0.09570747206356904,0.9673753682258677,0.005252069962146509,50,0.9880846535014021,0.011915342540876908,50,0.9983233934219481,3.9120230053781455
0.1124,0.97,0.15950997100425662,0.08992095700707488,0.1750521906935859,0.10135143278051294,0.9690691617611001,0.005388394384253325,50,0.9885939559216456,0.01140604724059447,50,0.9990403729495878,3.9120230053781455
0.1124,0.971,0.14702174613572735,0.08745279308847487,0.17681260771428783,0.10330710219251402,0.969719648893829,0.005664357425725142,50,0.9884363164677914,0.011563684648995544,50,0.9986814097773729,3.9120230053781455
0.1124,0.972,0.17087855983292602,0.09527067858245099,0.1715125477623776,0.11112558953827605,0.9705047386250455,0.005897047041587215,50,0.9877103427563599,0.012289653564315795,50,0.9984616652521044,3.9120230053781455
0.1124,0.973,0.15008066315628105,0.0791383547088298,0.16405948527130187,0.09280096407325382,0.9711699390142414,0.005616750641580642,50,0.987928011815637,0.012071987317833004,50,0.9981191562325195,3.9120230053781455
0.1124,0.974,0.14634160560831636,0.09301687668050988,0.16629343926878004,0.08811536591637077,0.9719876229494068,0.0060008641401851975,50,0.9880988142466588,0.011901183808277087,50,0.99793390446551,3.9120230053781455
0.1124,0.975,0.1476450389117865,0.07673739006657529,0.1717802857380495,0.08539252370193584,0.9730606447361199,0.0059433276585114355,50,0.9881888208450842,0.011811198051450884,50,0.9980109176780717,3.9120230053781455
0.1124,0.976,0.17403039226438835,0.09630515293243742,0.16352408161241055,0.09862405912450563,0.9737873663712877,0.0042097921824853415,50,0.9886887634757991,0.011311240081652994,50,0.9977329573476309,3.9120230053781455
0.1124,0.977,0.1470611846411123,0.097993486812229,0.1756041515051902,0.10042713719479501,0.9757057120610613,0.004643574668207269,50,0.9888455826638718,0.011154426911124315,50,0.9986752426418233,3.9120230053781455
0.1124,0.978,0.15046865363787673,0.08400849161784485,0.15244471518497466,0.07516551546016632,0.9761112036515611,0.0048974000491034545,50,0.9886065107478785,0.011393495716900078,50,0.9980687153901443,3.9120230053781455
0.1124,0.979,0.13643721024979116,0.08986482830116713,0.16710750038733646,0.09651957107529353,0.9780604152814932,0.004360834029725339,50,0.9884338228924636,0.011566171883016688,50,0.9990402607573986,3.9120230053781455
0.1124,0.98,0.14949451772306335,0.08043931844111177,0.15469318698840362,0.08520705266337374,0.978600390447814,0.004374715494887401,50,0.9885630258450111,0.011436976142362549,50,0.9985718269875653,3.9120230053781455
0.1124,0.981,0.146843237004004,0.07462575358318828,0.1621452519270575,0.07791070201180705,0.9793639968403868,0.0044085404034469745,50,0.9887166897766544,0.011283305168320575,50,0.9983323107445329,3.9120230053781455
0.1124,0.982,0.16306988294916738,0.10034008716463097,0.15202300578977895,0.09799037184779692,0.9806590448388153,0.004638440189927179,50,0.9888073182686066,0.011192684828840954,50,0.9986344652126429,3.9120230053781455
0.1124,0.983,0.15397401985418036,0.0806626310833922,0.1693233876703075,0.09486470317355153,0.9820627783307129,0.005063165233008279,50,0.9891524140248334,0.010847587828698385,50,0.9990465700210711,3.9120230053781455
0.1125,0.96,0.15153227986810258,0.0628197972569991,0.16182342566195806,0.08165830970091749,0.9588223020115458,0.004130019876617899,50,0.9879330145940624,0.012066988860144331,50,0.998773231262027,3.9120230053781455
0.1125,0.961,0.14368548631345435,0.07022399634047001,0.14897061154008787,0.09778752445752822,0.9598509365079373,0.004095123766643364,50,0.9884770904387267,0.011522912178889708,50,0.9988043043787069,3.9120230053781455
0.1125,0.962,0.16146668871395103,0.09094411385978879,0.17629626311017726,0.10464543528592456,0.9608016878125638,0.0045266143635948565,50,0.988269504775401,0.011730490242623182,50,0.9987543532355133,3.9120230053781455
0.1125,0.963,0.1355387406879375,0.08358846314557053,0.17288009604504734,0.10208880465318305,0.9622988145105741,0.003974471122507436,50,0.9872094713548839,0.012790529678084101,50,0.9992718738427561,3.9120230053781455
0.1125,0.964,0.16698103399538006,0.09503617465359478,0.1687463021396843,0.09594653560276156,0.9627468173258207,0.0038392955940043257,50,0.9880959507332884,0.01190405228479677,50,0.998700017972843,3.9120230053781455
0.1125,0.965,0.14025950638979695,0.08528889835343735,0.16715904926914224,0.09373571332129371,0.9641991584055326,0.004057982917670767,50,0.987935072945968,0.01206493216579287,50,0.9991701123373395,3.9120230053781455
0.1125,0.966,0.14661506558074475,0.07596062659254245,0.1682801465922443,0.07563613493538643,0.9644114270482556,0.004116039826081463,50,0.9873958223777151,0.012604178012440468,50,0.9983555145427077,3.9120230053781455
0.1125,0.967,0.14937944193289227,0.08308275298332052,0.17404931476418517,0.09359477455705954,0.9648040150092111,0.004200214944622579,50,0.987841596240891,0.012158404597099281,50,0.9977290744666092,3.9120230053781455
0.1125,0.968,0.14323895522638525,0.08212034774542047,0.168528474201652,0.09280077978960295,0.9675782493236612,0.0049318298536116046,50,0.9875373881524031,0.012462609478780933,50,0.9995643071525426,3.9120230053781455
0.1125,0.969,0.14002059776333503,0.07353491948806558,0.1657898840410795,0.0920428655985702,0.9678868857505869,0.005024536382145581,50,0.9884013290379713,0.011598676717602152,50,0.9988512752844034,3.9120230053781455
0.1125,0.97,0.12676940178831841,0.06682403756433837,0.1600414135307506,0.10350130263940326,0.969247454750831,0.005326248753190311,50,0.9885354166265778,0.011464584843911742,50,0.9992241801554959,3.9120230053781455
0.1125,0.971,0.15888610714579113,0.07605325922343226,0.193874751087028,0.09654781649246588,0.9692930977902371,0.0056148501922692875,50,0.9884485622397885,0.011551443223818403,50,0.998242119248442,3.9120230053781455
0.1125,0.972,0.14678867410484253,0.07142727709084214,0.16203044242475367,0.082479793382481,0.9700861828885037,0.005705859455598401,50,0.9876926669422691,0.0123073334952524,50,0.9980310523544277,3.9120230053781455
0.1125,0.973,0.14241737453215988,0.08508254785088323,0.1745491330785956,0.0960363079237161,0.9709880387514087,0.005709987234615261,50,0.9881747592030756,0.011825244503188243,50,0.997932208377604,3.9120230053781455
0.1125,0.974,0.16324195058939076,0.10859910640458917,0.16356920864050334,0.09025734803665121,0.9720317554204914,0.00591957536579267,50,0.9882822973553026,0.011717703958062167,50,0.9979792150107715,3.9120230053781455
0.1125,0.975,0.14352909873690872,0.07197590729424644,0.14607433258010422,0.0764710228388669,0.9734539853237358,0.006021420524041624,50,0.9883508256718866,0.011649175081884655,50,0.9984143439217804,3.9120230053781455
0.1125,0.976,0.15871159459249232,0.09506870548740746,0.1768376004658597,0.09780400513907747,0.9742612066079515,0.004344863013832941,50,0.9892588680310737,0.010741134544633263,50,0.9982184493933929,3.9120230053781455
0.1125,0.977,0.13754051355846367,0.08959925372942912,0.1578914352013353,0.07672208956698075,0.9755402412225145,0.004673677006811721,50,0.9887003556456174,0.011299649186946687,50,0.9985058763792369,3.9120230053781455
0.1125,0.978,0.16228502242256657,0.09593585561270429,0.16342804014502155,0.09013362578657362,0.9762209679891007,0.004864952561341192,50,0.9887512299775271,0.011248776279760559,50,0.9981809488641112,3.9120230053781455
0.1125,0.979,0.1404979964548227,0.07450692547805315,0.13513474749454135,0.07923342813096773,0.9779668026105948,0.004403853469294534,50,0.988260559365262,0.011739444135310756,50,0.99894464005168,3.9120230053781455
0.1125,0.98,0.1544039147855153,0.09370983088739568,0.16014830942193892,0.08952796019203371,0.9787056319849081,0.00442856836716561,50,0.988958187499753,0.011041819661917626,50,0.9986792163111308,3.9120230053781455
0.1125,0.981,0.14563294578879962,0.07686055442080332,0.166044092045529,0.07692863988201568,0.9796812735566192,0.004520006469433743,50,0.9886651298642937,0.01133487122795367,50,0.9986557324736179,3.9120230053781455
0.1125,0.982,0.1474674505069813,0.08665536114343496,0.1389901613949348,0.0907119467857729,0.980541128970056,0.0046126365762506295,50,0.9890355151946025,0.010964487993377242,50,0.9985143879532138,3.9120230053781455
0.1125,0.983,0.11071596062399999,0.04500096565432522,0.15604486382,0.04536764972350384,0.9766548401399999,0.013289313098779124,4,0.94700670778,0.052993292218,5,0.9935451069582909,1.3321790402061222
0.1126,0.96,0.16502045144597122,0.0812930247112031,0.1660292896446612,0.09986536275116141,0.9588502542057598,0.0039554697603133545,50,0.9880088059191212,0.011991193315337611,50,0.9988023481309998,3.9120230053781455
0.1126,0.961,0.15339803558688048,0.08427833636830304,0.16302721091755856,0.0968152256519215,0.959465460157153,0.0040470343426519725,50,0.9883590614734622,0.011640943937921956,50,0.9984031843466732,3.9120230053781455
0.1126,0.962,0.14971630270275246,0.07990285693308714,0.14993064531238762,0.07954305802759848,0.9605810564515561,0.004280508974847747,50,0.9881528666041639,0.011847135723542455,50,0.9985250067063993,3.9120230053781455
0.1126,0.963,0.1734279645434717,0.09006437718387943,0.16090663225750623,0.09850482495627659,0.9611877195589444,0.003549639836687825,50,0.9877412290533742,0.012258776880950485,50,0.998118088846256,3.9120230053781455
0.1126,0.964,0.14262781780768072,0.08198283674392788,0.164630214722935,0.09865327003758723,0.9629827825777433,0.004210819271147969,50,0.9880455151696208,0.011954486843435861,50,0.9989447952051279,3.9120230053781455
0.1126,0.965,0.16481744092954692,0.10165168153900467,0.17212762907763868,0.10026831849077633,0.9641935233824155,0.004568181283222512,50,0.9881154367923837,0.011884562482241295,50,0.9991642729351456,3.9120230053781455
0.1126,0.966,0.14795911824153518,0.08807573534139469,0.16234521669852522,0.09386916867015092,0.9645917716298595,0.004052367119992558,50,0.9876750199330586,0.01232497678888589,50,0.9985422066561693,3.9120230053781455
0.1126,0.967,0.1344288932095708,0.07675936951006287,0.16178306894988326,0.1015642361055242,0.9656083701537118,0.004142258424335256,50,0.9881467300447992,0.011853283347019256,50,0.9985608791661963,3.9120230053781455
0.1126,0.968,0.1458601199764732,0.06902221526654359,0.15961967234504967,0.09751980338061969,0.96722860490113,0.005332553485121396,50,0.9878066457230973,0.012193355206225238,50,0.9992031042367047,3.9120230053781455
0.1126,0.969,0.1419342531509218,0.07440544677953902,0.15640173095222615,0.08183710150417021,0.9678627196434091,0.0049829310444311605,50,0.9883641351760007,0.011635873176362596,50,0.9988263360613097,3.9120230053781455
0.1126,0.97,0.15873743983907113,0.08297393963482988,0.1545538946172117,0.0858988100023722,0.9687566379192423,0.005199288594215129,50,0.9886978795114519,0.01130212619955531,50,0.9987181834218992,3.9120230053781455
0.1126,0.971,0.14785043766856623,0.09086577992802483,0.16976197547620406,0.10421501470647486,0.969918373163696,0.005699087833757026,50,0.9887317489864206,0.01126825363910896,50,0.9988860691696149,3.9120230053781455
0.1126,0.972,0.14103837571978403,0.07684060549814214,0.1573901705337101,0.0903744578166594,0.9703880553803402,0.005750987985967288,50,0.9878517001943089,0.012148302190676785,50,0.9983416207616669,3.9120230053781455
0.1126,0.973,0.12421434991561922,0.07661399521250388,0.16098485324793493,0.09621486077055477,0.9708512651651355,0.005568778623283102,50,0.9883036006971976,0.011696405581716479,50,0.9977916394297385,3.9120230053781455
0.1126,0.974,0.13676870367571092,0.0858565621354075,0.16871989753697253,0.10063176374762674,0.9717570590703937,0.005736026814155605,50,0.9885635964746295,0.011436408835109112,50,0.997697185903895,3.9120230053781455
0.1126,0.975,0.1375088087002997,0.09223332169258322,0.13518492548496272,0.08785983285194518,0.9729295443199364,0.005829894193946187,50,0.9883867064065739,0.011613306437564403,50,0.9978764557127553,3.9120230053781455
0.1126,0.976,0.12036066039995638,0.07435471169628897,0.1631516447627262,0.08324055866289944,0.9749371995736498,0.004542408786060993,50,0.9887890591634162,0.011210935127776314,50,0.9989110651369363,3.9120230053781455
0.1126,0.977,0.15108039512412103,0.08102467484880617,0.16278155791889465,0.08015364571919505,0.9754024734307665,0.0046577388268611505,50,0.9890232511175712,0.010976760070269528,50,0.9983648653334355,3.9120230053781455
0.1126,0.978,0.15295936090350365,0.07049493145067287,0.15114284727579844,0.06028111795695704,0.976097880821361,0.004812410767278842,50,0.9888636942238113,0.011136309876408002,50,0.9980550928643773,3.9120230053781455
0.1126,0.979,0.16822244595941607,0.09228207662283036,0.17875770628190196,0.11668130025680361,0.9785021679536886,0.004477851639728871,50,0.9890734118848745,0.01092659549951346,50,0.9994914892274654,3.9120230053781455
0.1126,0.98,0.14432967010645156,0.08371085157237385,0.15320405338429657,0.07841968774545983,0.978588775886733,0.004597792177058135,50,0.9887493905241825,0.011250614965563907,50,0.9985599753946255,3.9120230053781455
0.1126,0.981,0.1587662381998092,0.1183413297776414,0.1810984619902299,0.09581064091850523,0.9801911555298858,0.004464146883346573,50,0.9890387093449255,0.010961289963239095,50,0.9991754898367847,3.9120230053781455
0.1126,0.982,0.15927913633009824,0.08713178229671054,0.14213710500216797,0.0849268137982447,0.9807837997445158,0.004637638368386908,50,0.9895791001014986,0.010420908084226852,50,0.9987615068681424,3.9120230053781455
0.1126,0.983,0.110662533906,0.04491461576658526,0.15595786018,0.04537875397571999,0.9766548401399999,0.013289313098779124,4,0.9469689816000001,0.053031018401999995,5,0.9935451069582909,1.3321790402061222
